Time (EET);Open;High;Low;Close;Volume 
01.01.2009 01:00:00;29,3665;29,3665;29,3665;29,3665;0
01.01.2009 02:00:00;29,3665;29,3665;29,3665;29,3665;0
01.01.2009 03:00:00;29,3665;29,3665;29,3665;29,3665;0
01.01.2009 04:00:00;29,3665;29,3665;29,3665;29,3665;0
01.01.2009 05:00:00;29,3665;29,3665;29,3665;29,3665;0
01.01.2009 06:00:00;29,3665;29,3665;29,3665;29,3665;0
01.01.2009 07:00:00;29,3665;29,3665;29,3665;29,3665;0
01.01.2009 08:00:00;29,3665;29,3665;29,3665;29,3665;0
01.01.2009 09:00:00;29,3665;29,3665;29,3665;29,3665;0
01.01.2009 10:00:00;29,3665;29,3665;29,3665;29,3665;0
01.01.2009 11:00:00;29,3665;29,3665;29,3665;29,3665;0
01.01.2009 12:00:00;29,3665;29,3665;29,3665;29,3665;0
01.01.2009 13:00:00;29,3665;29,3665;29,3665;29,3665;0
01.01.2009 14:00:00;29,3665;29,3665;29,3665;29,3665;0
01.01.2009 15:00:00;29,3665;29,3665;29,3665;29,3665;0
01.01.2009 16:00:00;29,3665;29,3665;29,3665;29,3665;0
01.01.2009 17:00:00;29,3665;29,3665;29,3665;29,3665;0
01.01.2009 18:00:00;29,3665;29,3665;29,3665;29,3665;0
01.01.2009 19:00:00;29,3665;29,3665;29,3665;29,3665;0
01.01.2009 20:00:00;29,3665;29,3665;29,3665;29,3665;0
01.01.2009 21:00:00;29,3665;29,3665;29,3665;29,3665;0
01.01.2009 22:00:00;29,3665;29,3665;29,3665;29,3665;0
01.01.2009 23:00:00;29,3665;29,3665;29,3665;29,3665;0
02.01.2009 00:00:00;29,3665;29,3665;29,3665;29,3665;0
02.01.2009 01:00:00;29,3665;29,3665;29,3665;29,3665;0
02.01.2009 02:00:00;29,3665;29,3665;29,3665;29,3665;0
02.01.2009 03:00:00;29,3665;29,3665;29,3665;29,3665;0
02.01.2009 04:00:00;29,3665;29,3665;29,3665;29,3665;0
02.01.2009 05:00:00;29,3665;29,3665;29,3665;29,3665;0
02.01.2009 06:00:00;29,3665;29,3665;29,3665;29,3665;0
02.01.2009 07:00:00;29,3665;29,3665;29,3665;29,3665;0
02.01.2009 08:00:00;29,3665;29,3665;29,3665;29,3665;0
02.01.2009 09:00:00;29,3665;29,3665;29,3665;29,3665;0
02.01.2009 10:00:00;29,3665;29,3665;29,3665;29,3665;0
02.01.2009 11:00:00;29,3665;29,3665;29,3665;29,3665;0
